,X_centroid,Y_centroid,cell_area,nucleus_area,phenotype,sample_id
cell_00865,2363.679415641108,808.0755175446762,190.5709202834929,47.00949249989681,stromal,demo_sample
cell_00866,10.651749326054837,2637.405176438602,104.43690779571718,23.672045726565035,tumor,demo_sample
cell_00867,1230.268267419614,1623.2096937154415,122.13811953854173,64.82384293913937,tumor,demo_sample
cell_00868,487.8873383921357,1089.6920962027618,141.69977560473794,50.00454317170463,tumor,demo_sample
cell_00869,1693.0605314818893,2719.9924365069355,24.970600682568914,12.3780611066854,stromal,demo_sample
cell_00870,281.61115303507376,1702.3778585619254,125.74949036574196,42.584296198702745,tumor,demo_sample
cell_00871,1138.3277812671306,1148.1649508979015,114.71964120066623,65.74667367920726,tumor,demo_sample
cell_00872,1939.2511607566291,1667.3038602103738,90.99218662387766,50.56107555826585,stromal,demo_sample
cell_00873,1447.7621611437264,1516.075697488733,101.1344551253024,45.07527295284159,tumor,demo_sample
cell_00874,588.1495496833039,2245.6331278297857,110.1588884300159,50.95892540175118,tumor,demo_sample
cell_00875,1287.0763572613882,847.5898923892778,113.08693439551816,51.879201008422534,tumor,demo_sample
cell_00876,181.5127528589622,1451.4772892895312,155.35038907269828,35.11337443029718,stromal,demo_sample
cell_00877,2068.993878029103,1590.853317152453,130.15547256326272,68.39831826555296,stromal,demo_sample
cell_00878,2358.1315473449954,46.83525041974601,84.88863457040136,44.15749960802516,stromal,demo_sample
cell_00879,15.824410434445046,2157.3537461210317,151.70800791365699,80.86728291137418,tumor,demo_sample
cell_00880,2215.6873981922126,137.75736671733597,62.81287894064616,18.380543891798094,stromal,demo_sample
cell_00881,999.9746311809043,2675.4362029307676,97.67801834450349,47.18537409743682,stromal,demo_sample
cell_00882,438.0475246662894,2993.039141889617,112.17738169041027,53.65259080087222,stromal,demo_sample
cell_00883,1185.3251567165482,20.938796438068174,141.0905240959159,45.22171953049673,stromal,demo_sample
cell_00884,1250.9714988939766,1046.0355671635225,87.55281124471011,35.18505985446604,stromal,demo_sample
cell_00885,1316.4634797051729,56.212491399412315,108.41271239994515,30.237055628320277,tumor,demo_sample
cell_00886,1324.3423345798374,2736.3886385458895,100.05438474537152,38.644559945777324,tumor,demo_sample
cell_00887,1785.2566316691027,1134.04752026776,182.36977240231434,48.854263709986846,tumor,demo_sample
cell_00888,192.91719792627316,2046.23137572713,167.1389883459452,85.69884988383123,tumor,demo_sample
cell_00889,813.7711854379116,2419.0347211653607,143.39603582962067,33.70383728553185,stromal,demo_sample
cell_00890,2793.913668280344,2891.0879895276285,125.31855804187737,40.62017097378404,tumor,demo_sample
cell_00891,110.91871657456231,2691.428430041741,138.30227293298825,60.98477254627664,stromal,demo_sample
cell_00892,2287.3120826942823,543.5374405590618,128.6148140673345,61.169234583492646,stromal,demo_sample
cell_00893,888.0611628404897,235.01114592373307,117.91266558035397,69.66805093595094,tumor,demo_sample
cell_00894,1662.6475506634918,940.6507193211739,133.66152829205421,42.581054273925545,tumor,demo_sample
cell_00895,26.042887239431934,627.5631221161858,165.78280868454,89.55558425367208,tumor,demo_sample
cell_00896,735.8114651815481,561.7083591552667,105.93802360425174,40.50181413420525,tumor,demo_sample
cell_00897,2418.1944592239506,1518.7420303157492,119.13560851353627,31.532856671425897,tumor,demo_sample
cell_00898,2504.4522746481753,942.89041889543,138.46612055459295,30.23829876943176,tumor,demo_sample
cell_00899,1416.2101872161393,829.3331402708081,153.11643228193313,77.5286407625842,stromal,demo_sample
cell_00900,2710.217515766395,2901.117606112461,89.40416735502478,43.35900086444038,tumor,demo_sample
cell_00901,676.7532463416172,2114.040647600442,111.31468978318401,45.24459438059461,tumor,demo_sample
cell_00902,209.05229503933387,360.77498581576526,81.28881597819854,32.015974173821505,stromal,demo_sample
cell_00903,2853.4189674637764,1068.284582927177,91.44496293008527,35.19882569627553,stromal,demo_sample
cell_00904,1741.312983729708,2399.6051465681776,92.7223696720266,49.67755668680534,tumor,demo_sample
cell_00905,1552.8285721218015,2018.6729420838133,123.62260036733248,46.56958006514977,tumor,demo_sample
cell_00906,951.6638623066893,174.00016142431608,114.10269288849983,63.82743237601513,stromal,demo_sample
cell_00907,855.5756735887576,2673.6349216396243,149.31343718033048,66.6465981048092,tumor,demo_sample
cell_00908,428.02215769862505,945.2705277115141,97.67548280601008,51.676147847505206,stromal,demo_sample
cell_00909,1861.5662780336631,1909.4730668214954,126.2389733575278,46.13526514789534,tumor,demo_sample
cell_00910,139.3858495184871,1742.2116246317762,166.81122064638998,49.63991316132965,stromal,demo_sample
cell_00911,2094.7940926808137,607.3482049461088,120.30129465301108,42.70877583075288,stromal,demo_sample
cell_00912,2397.3665361652893,763.4206724185708,79.08365386073149,37.562138247401336,stromal,demo_sample
cell_00913,1181.1182752318746,1245.1309670439266,126.29100564783079,31.0204838601545,stromal,demo_sample
cell_00914,2527.79308801237,2694.1278288006647,178.77511203294247,95.03193813994419,stromal,demo_sample
cell_00915,1668.007425366719,289.5857834920952,76.98744928614805,39.354593549837766,stromal,demo_sample
cell_00916,1731.8421672778206,638.3086188122732,123.13897059671346,51.03334921486577,stromal,demo_sample
cell_00917,173.7224505170909,1737.1682428866343,113.52076553156365,40.70115907062372,stromal,demo_sample
cell_00918,1951.5535407284638,2434.384302034245,142.1462703127887,75.29292464347371,tumor,demo_sample
cell_00919,819.8440312147272,2967.5380128264555,85.14555368822639,50.583525896069595,tumor,demo_sample
cell_00920,1305.364132937687,1021.2042637814596,132.50771655831602,71.42242839113246,tumor,demo_sample
cell_00921,497.4420029756588,1064.097360399772,82.12953015600823,23.13981853103779,stromal,demo_sample
cell_00922,456.99801383653124,910.4462561657188,160.51771416719595,58.12972344216623,tumor,demo_sample
cell_00923,979.5423281295315,1623.4396946972552,116.64074517969337,41.07278185622129,stromal,demo_sample
cell_00924,1728.1983008891145,1549.641918665723,144.46959254693198,80.79606719018858,tumor,demo_sample
cell_00925,1950.2568520225177,943.8862858961854,133.04886282975536,43.04525623920129,tumor,demo_sample
cell_00926,1724.4985345836687,2140.294713668221,95.67067480811792,20.34918332912522,tumor,demo_sample
cell_00927,281.41141757236954,2653.606855246602,109.00266727867131,47.088240539867584,stromal,demo_sample
cell_00928,1768.2908305276294,1731.0365958313719,75.63290208574315,30.49082517489621,stromal,demo_sample
cell_00929,2869.986535406896,914.4395835957281,118.2051171900572,37.14286094132226,stromal,demo_sample
cell_00930,2680.49024375287,1122.3404496055457,86.2296281320883,50.52436830678103,stromal,demo_sample
cell_00931,1405.31067679196,1459.3147607223489,130.95445235953358,74.94173267498725,stromal,demo_sample
cell_00932,2372.3000944621194,2672.373952524931,132.4911871473271,57.74461793715176,tumor,demo_sample
cell_00933,1382.3572021477098,2532.1999644173084,72.40483407119441,15.157095273531072,stromal,demo_sample
cell_00934,576.0494570800386,2120.9859727438625,161.73608686150055,96.89641525995525,stromal,demo_sample
cell_00935,2359.914344681039,260.10039158487217,133.56985002869857,44.0062990206408,tumor,demo_sample
cell_00936,866.2141157200067,1374.3396579538337,133.90722873392215,72.06801505098919,stromal,demo_sample
cell_00937,398.2880940100978,2484.5496211021623,110.12720406615459,27.134598038128196,tumor,demo_sample
cell_00938,871.8581677483662,2286.9784635059327,96.46950293178983,35.03379141061848,stromal,demo_sample
cell_00939,1061.3771336118557,2375.146804718279,68.71670528729126,27.693961054220996,tumor,demo_sample
cell_00940,710.7058171625217,837.7615598801744,127.28769601954006,28.92441484541686,tumor,demo_sample
cell_00941,2713.804057904425,1308.4596750672486,149.91834162819384,35.44796919012589,tumor,demo_sample
cell_00942,951.46695810677,2697.4470186927165,162.05785664090638,58.50586140978529,tumor,demo_sample
cell_00943,2351.302029426226,1391.3412201604733,87.18899363839417,22.783303238227813,stromal,demo_sample
cell_00944,2982.1886751526836,2991.6479399528757,111.89154718786965,39.4122404502022,tumor,demo_sample
cell_00945,1283.7662161340654,1147.1234561130088,141.45521057434834,75.68881450601407,tumor,demo_sample
cell_00946,1348.3480760087757,2110.1996088688607,124.11816502932342,41.23165451135583,stromal,demo_sample
cell_00947,575.2691055160461,2228.928396515362,146.07621129860698,79.56526768805374,stromal,demo_sample
cell_00948,2275.9665195389607,349.1353785565805,154.0243624153175,32.03672151282459,tumor,demo_sample
cell_00949,1130.2304996487587,722.0101833938146,126.88337966622555,43.160530764128694,stromal,demo_sample
cell_00950,2174.300413033729,2264.9970495645616,137.7256370267093,78.54019565804151,stromal,demo_sample
cell_00951,190.63970885877214,2494.779697283528,64.93844681661601,28.649937374373383,stromal,demo_sample
cell_00952,1907.9770888900132,1472.4437135870312,89.27669443285494,30.77011196120921,stromal,demo_sample
cell_00953,630.9715727285807,1286.3655590748397,111.43529137231224,62.90407202552353,stromal,demo_sample
cell_00954,1185.6021208126535,144.7779384093204,177.18636415386572,70.17094872084313,stromal,demo_sample
cell_00955,1575.7147455290424,811.813970119234,144.8288843536655,29.17613174184701,tumor,demo_sample
cell_00956,2427.6552187869634,2684.355575552961,128.77254649454844,36.09427657249904,tumor,demo_sample
cell_00957,2599.738844276781,2125.4089280112244,142.57225047207325,61.98505867344638,stromal,demo_sample
cell_00958,2640.2208434212366,2439.5741526514553,114.04317708254229,38.25074922870459,stromal,demo_sample
cell_00959,2379.1478156919234,282.35266683191253,137.64201862905924,54.5683041853024,stromal,demo_sample
cell_00960,1706.7024909833192,1888.306421249829,79.42432119439138,23.4974476777292,stromal,demo_sample
cell_00961,692.9953797219025,535.3560341232647,130.66567715764148,40.57348425466109,tumor,demo_sample
cell_00962,46.68964493281413,1283.1286248417439,127.39837060713778,32.691688775821625,tumor,demo_sample
cell_00963,1629.3766143353184,703.7338498150344,80.04919539211105,20.605936011557052,stromal,demo_sample
cell_00964,2677.978970762546,495.70015628513755,109.63802536978082,36.88783129330969,tumor,demo_sample
cell_00965,2216.1138496366116,202.3589572512987,129.3227585276182,66.20286189660145,stromal,demo_sample
cell_00966,2947.039674384249,646.8917235440631,126.19385053951129,72.51532985161683,stromal,demo_sample
cell_00967,1048.7851401138591,2983.126137817785,103.41612991848191,43.416821721895005,stromal,demo_sample
cell_00968,1253.2854245482313,1947.1086146896946,179.57891786704118,38.01202245011735,stromal,demo_sample
cell_00969,2036.5404809276731,1744.6311907001161,124.64920525418111,61.907872760934126,stromal,demo_sample
cell_00970,2431.8677229987916,1070.429644496419,164.2112251160758,94.12998484856287,tumor,demo_sample
cell_00971,2123.7427628506953,491.8421229846608,133.5868264508312,63.07155185915461,stromal,demo_sample
cell_00972,1386.0947994148014,806.4698612762368,115.46463269758983,62.05775179726578,stromal,demo_sample
cell_00973,1619.5943324567875,2480.6928277582842,155.9327366146943,40.424575410987984,tumor,demo_sample
cell_00974,912.620731026273,589.0940543755503,162.6025280289122,38.85088558704365,tumor,demo_sample
cell_00975,1910.9251119158203,2921.741038282144,148.69561483205592,77.495409252777,stromal,demo_sample
cell_00976,543.5171722003885,784.3822478647171,142.50996655555366,64.89099493168077,tumor,demo_sample
cell_00977,2513.7176481672236,1706.3373571027248,106.37691922943822,45.49372210550281,tumor,demo_sample
cell_00978,2143.7472697304775,617.4816634167365,135.3346654551556,54.30872340151349,stromal,demo_sample
cell_00979,1794.6361367328136,2834.974603151183,103.9559980863271,34.62724216797219,stromal,demo_sample
cell_00980,949.78626987251,1619.3588576479053,142.4237874213699,78.7760538695403,stromal,demo_sample
cell_00981,538.6187335536999,2360.6673449257555,158.0849662713884,38.7820770088872,stromal,demo_sample
cell_00982,431.0687890782581,206.8164450008786,137.38715142203247,79.29259003474982,tumor,demo_sample
cell_00983,2049.237332220974,1873.8586071716697,103.32760179910991,55.19273561477663,stromal,demo_sample
cell_00984,1873.0147441261706,1947.4996741546447,110.0919717763361,47.506996476327224,stromal,demo_sample
cell_00985,205.28914513274566,1071.8994321756522,121.03664217874058,42.75588341364075,stromal,demo_sample
cell_00986,1320.5244008444854,796.7992245092969,139.22616598272117,51.63038462884757,tumor,demo_sample
cell_00987,958.9716129358343,1712.0947417046993,105.18981404743435,39.267338851841075,stromal,demo_sample
cell_00988,794.4631797612981,2614.6179633460993,92.61782355802484,37.026273704963934,stromal,demo_sample
cell_00989,180.01544935355363,1354.9458458801334,118.0552804244958,48.47161101832552,stromal,demo_sample
cell_00990,1572.9921110006967,2709.501631891038,132.7032126028768,28.689803183751152,stromal,demo_sample
cell_00991,2854.006624443443,1378.3373102321502,105.47661943558994,29.44962612681513,tumor,demo_sample
cell_00992,335.84852957999453,901.9016555518585,96.57095835344634,42.17828067360949,stromal,demo_sample
cell_00993,1989.579396230938,118.98652028387325,165.46532200252915,67.11155062879705,tumor,demo_sample
cell_00994,2475.6406736628096,2159.5240655237794,124.5682927528449,56.78945122937372,tumor,demo_sample
cell_00995,1061.1422727652875,2196.548597527116,145.64521756212596,70.79010884784869,tumor,demo_sample
cell_00996,2897.5932275990094,2016.5379961287047,115.82799375237569,35.52071725598191,stromal,demo_sample
cell_00997,455.3731416062744,379.0448622810746,114.02176323657807,59.437758203030405,tumor,demo_sample
cell_00998,830.8170556055843,1941.0796977080129,90.1101640672914,29.53704045315243,stromal,demo_sample
cell_00999,1015.2137602496591,2532.704540916519,160.28768208883497,59.18521646298237,tumor,demo_sample
cell_01000,1075.4377063221805,2049.9247099432055,126.48195334153428,64.10722882184852,stromal,demo_sample
cell_01001,2694.454979997489,1898.9839119988721,143.44729237362827,76.88317219760812,tumor,demo_sample
cell_01002,3.478271434251279,2727.1789103781466,129.02850961161027,76.6562340758255,stromal,demo_sample
cell_01003,306.2338961191088,2161.1913274811436,148.51257100715617,82.20997330384057,stromal,demo_sample
cell_01004,836.1273797056492,866.8376226900332,72.00357964570111,29.649540071538365,tumor,demo_sample
cell_01005,148.9613549254002,2170.5335959355093,140.53489719518703,78.57495696104026,tumor,demo_sample
cell_01006,1792.6011043917379,2980.177841463001,143.28670580882041,62.912428702902005,stromal,demo_sample
cell_01007,169.35976659542774,1216.328423719931,95.98017257492465,22.496405370059147,stromal,demo_sample
cell_01008,858.0999543629363,455.73667638696156,114.07486375927846,31.66613626226761,tumor,demo_sample
cell_01009,1999.5947399211639,111.3710939044359,108.19111035188163,46.80752312649807,tumor,demo_sample
cell_01010,1324.5143465341844,857.9957236044095,141.9172788961494,55.91327841045618,tumor,demo_sample
cell_01011,749.3692283128756,2176.5186048030405,97.7438058001157,55.218012686849306,tumor,demo_sample
cell_01012,2455.0771105917884,1936.008504356583,165.05658821336692,91.34115733490277,stromal,demo_sample
